_time,http_result,icmp_result,tcp_result,udp_result
2024-09-16 18:16:36+00:00,36.063,70.779,29.929,71.755
2024-09-16 18:16:34+00:00,31.054,42.927,29.99,53.789
2024-09-16 18:16:32+00:00,36.12,63.908,32.083,80.728
2024-09-16 18:16:30+00:00,38.021,47.342,28.968,56.342
2024-09-16 18:16:28+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:16:26+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:16:24+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:16:22+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:16:20+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:16:18+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:16:16+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:16:14+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:16:12+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:16:10+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:16:08+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:16:06+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:16:04+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:16:02+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:16:00+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:15:58+00:00,31.992,59.198,29.973,69.129
2024-09-16 18:15:56+00:00,56.102,60.665,29.962,60.776
2024-09-16 18:15:54+00:00,36.896,31.405,1721.748,41.223
2024-09-16 18:15:52+00:00,922.071,841.153,26.093,841.716
2024-09-16 18:15:50+00:00,22.423,50.625,26.093,53.281
2024-09-16 18:15:48+00:00,21.107,24.636,25.894,45.315
2024-09-16 18:15:46+00:00,21.153,56.013,24.122,55.104
2024-09-16 18:15:44+00:00,23.048,32.931,25.309,33.752
2024-09-16 18:15:42+00:00,32.169,35.612,31.719,38.383
2024-09-16 18:15:40+00:00,32.79,43.763,31.158,42.14
2024-09-16 18:15:38+00:00,30.677,63.384,31.019,64.187
2024-09-16 18:15:36+00:00,34.286,24.93,31.86,30.453
2024-09-16 18:15:34+00:00,34.191,40.496,30.614,45.879
2024-09-16 18:15:32+00:00,31.254,23.666,33.061,29.216
2024-09-16 18:15:30+00:00,31.755,285.011,39.982,285.028
2024-09-16 18:15:28+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:15:26+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:15:24+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:15:22+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:15:20+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:15:18+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:15:16+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:15:14+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:15:12+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:15:10+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:15:08+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:15:06+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:15:04+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:15:02+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:15:00+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:14:58+00:00,32.078,45.129,25.435,43.94
2024-09-16 18:14:56+00:00,24.145,38.444,25.516,39.814
2024-09-16 18:14:54+00:00,24.629,40.014,25.547,40.029
2024-09-16 18:14:52+00:00,25.681,57.175,25.18,57.971
2024-09-16 18:14:50+00:00,36.391,69.84,24.493,70.528
2024-09-16 18:14:48+00:00,29.356,40.485,27.861,41.449
2024-09-16 18:14:46+00:00,33.868,33.908,35.997,34.693
2024-09-16 18:14:44+00:00,29.738,50.381,30.024,50.747
2024-09-16 18:14:42+00:00,27.704,28.583,40.989,31.542
2024-09-16 18:14:40+00:00,21.191,58.266,25.484,59.457
2024-09-16 18:14:38+00:00,22.102,44.82,24.966,46.006
2024-09-16 18:14:36+00:00,22.468,48.895,24.942,48.833
2024-09-16 18:14:34+00:00,26.099,37.244,27.121,43.074
2024-09-16 18:14:32+00:00,30.014,58.253,21.464,58.112
2024-09-16 18:14:30+00:00,21.978,45.871,25.421,43.72
2024-09-16 18:14:28+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:14:26+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:14:24+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:14:22+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:14:20+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:14:18+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:14:16+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:14:14+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:14:12+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:14:10+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:14:07+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:14:05+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:14:03+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:14:01+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:13:59+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:13:57+00:00,31.675,71.214,26.26,71.134
2024-09-16 18:13:55+00:00,21.095,52.835,30.101,53.676
2024-09-16 18:13:53+00:00,20.978,38.317,25.982,39.717
2024-09-16 18:13:51+00:00,22.016,57.077,25.332,57.101
2024-09-16 18:13:49+00:00,27.235,59.132,21.2,59.166
2024-09-16 18:13:47+00:00,29.067,55.235,21.995,55.951
2024-09-16 18:13:45+00:00,39.267,47.501,21.193,48.159
2024-09-16 18:13:43+00:00,21.01,49.502,21.336,49.651
2024-09-16 18:13:41+00:00,40.298,45.572,29.34,50.596
2024-09-16 18:13:39+00:00,29.412,68.379,21.048,72.577
2024-09-16 18:13:37+00:00,34.697,42.783,39.324,49.467
2024-09-16 18:13:35+00:00,21.967,40.851,26.164,48.095
2024-09-16 18:13:33+00:00,25.076,44.706,32.989,45.114
2024-09-16 18:13:31+00:00,34.219,48.737,24.255,54.974
2024-09-16 18:13:29+00:00,29.79,44.139,28.102,42.784
2024-09-16 18:13:27+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:13:25+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:13:23+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:13:21+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:13:19+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:13:17+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:13:15+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:13:13+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:13:11+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:13:09+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:13:07+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:13:05+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:13:03+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:13:01+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:12:59+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:12:57+00:00,41.438,32.553,38.104,38.384
2024-09-16 18:12:55+00:00,38.253,35.889,27.971,36.772
2024-09-16 18:12:53+00:00,39.395,37.3,41.995,36.525
2024-09-16 18:12:51+00:00,37.791,32.574,44.037,32.494
2024-09-16 18:12:49+00:00,36.97,33.065,31.654,42.704
2024-09-16 18:12:47+00:00,36.803,24.198,30.175,28.862
2024-09-16 18:12:45+00:00,37.455,116.581,40.526,122.079
2024-09-16 18:12:43+00:00,24.817,37.21,27.847,43.229
2024-09-16 18:12:41+00:00,37.303,37.077,35.762,38.493
2024-09-16 18:12:39+00:00,42.484,39.069,37.398,43.741
2024-09-16 18:12:37+00:00,71.021,25.682,42.462,30.326
2024-09-16 18:12:35+00:00,72.697,37.198,39.0,38.663
2024-09-16 18:12:33+00:00,48.841,53.616,42.404,63.414
2024-09-16 18:12:31+00:00,45.974,61.765,46.604,76.226
2024-09-16 18:12:29+00:00,39.807,46.336,38.898,55.324
2024-09-16 18:12:27+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:12:25+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:12:23+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:12:21+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:12:19+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:12:17+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:12:15+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:12:13+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:12:11+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:12:09+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:12:07+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:12:05+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:12:03+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:12:01+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:11:59+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:11:57+00:00,21.751,53.052,25.004,52.355
2024-09-16 18:11:55+00:00,24.775,44.991,25.288,44.221
2024-09-16 18:11:53+00:00,36.281,36.931,31.823,38.987
2024-09-16 18:11:51+00:00,25.783,45.34,26.147,46.907
2024-09-16 18:11:49+00:00,25.636,523.949,25.714,33.897
2024-09-16 18:11:47+00:00,25.636,35.333,25.714,33.897
2024-09-16 18:11:45+00:00,33.62,62.213,24.973,62.983
2024-09-16 18:11:43+00:00,40.115,59.314,21.053,59.717
2024-09-16 18:11:41+00:00,26.106,47.734,21.536,49.433
2024-09-16 18:11:39+00:00,29.798,54.859,21.004,55.366
2024-09-16 18:11:37+00:00,22.692,60.178,21.078,60.005
2024-09-16 18:11:35+00:00,24.319,57.155,21.63,57.103
2024-09-16 18:11:33+00:00,21.151,54.159,21.535,54.434
2024-09-16 18:11:31+00:00,22.119,54.957,25.599,56.367
2024-09-16 18:11:29+00:00,26.377,86.578,27.897,88.021
2024-09-16 18:11:27+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:11:25+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:11:23+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:11:21+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:11:19+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:11:17+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:11:15+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:11:13+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:11:11+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:11:09+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:11:07+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:11:05+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:11:03+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:11:00+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:10:58+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:10:56+00:00,31.594,113.243,24.086,113.156
2024-09-16 18:10:54+00:00,31.594,40.009,24.086,37.207
2024-09-16 18:10:52+00:00,25.484,51.939,30.529,52.064
2024-09-16 18:10:50+00:00,21.587,41.85,20.173,37.348
2024-09-16 18:10:48+00:00,26.405,54.501,24.457,54.766
2024-09-16 18:10:46+00:00,26.445,35.611,21.013,44.97
2024-09-16 18:10:44+00:00,22.021,40.14,21.716,41.508
2024-09-16 18:10:42+00:00,22.042,22.204,25.007,27.777
2024-09-16 18:10:40+00:00,35.351,42.633,25.49,43.852
2024-09-16 18:10:38+00:00,21.56,67.012,22.301,67.67
2024-09-16 18:10:36+00:00,36.997,260.599,208.711,260.685
2024-09-16 18:10:34+00:00,36.997,44.543,30.949,50.133
2024-09-16 18:10:32+00:00,39.97,54.922,38.019,56.872
2024-09-16 18:10:30+00:00,30.792,46.929,31.997,47.692
2024-09-16 18:10:28+00:00,43.024,50.01,36.144,53.965
2024-09-16 18:10:26+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:10:24+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:10:22+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:10:20+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:10:18+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:10:16+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:10:14+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:10:12+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:10:10+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:10:08+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:10:06+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:10:04+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:10:02+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:10:00+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:09:58+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:09:56+00:00,36.956,43.974,36.959,43.858
2024-09-16 18:09:54+00:00,36.671,43.974,34.092,43.858
2024-09-16 18:09:52+00:00,36.759,70.488,49.029,73.129
2024-09-16 18:09:50+00:00,50.142,65.59,48.17,68.288
2024-09-16 18:09:48+00:00,44.749,46.021,33.024,54.337
2024-09-16 18:09:46+00:00,31.704,60.081,38.84,61.305
2024-09-16 18:09:44+00:00,44.243,68.3,43.988,310.124
2024-09-16 18:09:42+00:00,34.081,54.673,40.237,54.32
2024-09-16 18:09:40+00:00,44.074,39.25,43.098,50.727
2024-09-16 18:09:38+00:00,38.228,91.833,58.785,86.211
2024-09-16 18:09:36+00:00,31.754,170.127,39.706,169.993
2024-09-16 18:09:34+00:00,853.057,100.606,860.059,960.424
2024-09-16 18:09:32+00:00,27.183,121.558,89.017,131.464
2024-09-16 18:09:30+00:00,128.085,34.009,23.89,44.624
2024-09-16 18:09:28+00:00,34.23,56.458,22.063,56.571
2024-09-16 18:09:26+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:09:24+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:09:22+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:09:20+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:09:18+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:09:16+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:09:14+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:09:12+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:09:10+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:09:08+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:09:06+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:09:04+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:09:02+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:09:00+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:08:58+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:08:56+00:00,31.012,18.518,29.129,29.006
2024-09-16 18:08:54+00:00,25.068,34.777,26.468,35.607
2024-09-16 18:08:52+00:00,392.907,125.093,392.845,175.431
2024-09-16 18:08:50+00:00,44.686,205.599,43.731,206.353
2024-09-16 18:08:48+00:00,26.007,41.646,25.009,42.973
2024-09-16 18:08:46+00:00,27.916,41.821,32.267,65.026
2024-09-16 18:08:44+00:00,51.966,111.135,51.917,110.511
2024-09-16 18:08:42+00:00,30.02,267.362,214.518,277.184
2024-09-16 18:08:40+00:00,25.519,55.943,28.919,61.085
2024-09-16 18:08:38+00:00,29.978,74.85,30.009,74.716
2024-09-16 18:08:36+00:00,25.889,61.155,24.38,66.317
2024-09-16 18:08:34+00:00,29.974,56.773,34.057,62.346
2024-09-16 18:08:32+00:00,30.018,36.101,28.992,41.845
2024-09-16 18:08:30+00:00,29.763,46.329,25.478,46.315
2024-09-16 18:08:28+00:00,60.537,282.042,60.284,282.113
2024-09-16 18:08:26+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:08:24+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:08:22+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:08:20+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:08:18+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:08:16+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:08:13+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:08:11+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:08:09+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:08:07+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:08:05+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:08:03+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:08:01+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:07:59+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:07:57+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:07:55+00:00,27.795,57.609,26.744,58.775
2024-09-16 18:07:53+00:00,25.787,60.874,24.853,72.026
2024-09-16 18:07:51+00:00,26.025,51.307,21.077,49.489
2024-09-16 18:07:49+00:00,21.062,43.615,21.692,44.782
2024-09-16 18:07:47+00:00,26.556,51.807,31.98,58.369
2024-09-16 18:07:45+00:00,25.322,68.579,21.731,68.497
2024-09-16 18:07:43+00:00,22.591,54.32,26.226,54.931
2024-09-16 18:07:41+00:00,24.788,57.487,21.66,57.55
2024-09-16 18:07:39+00:00,26.467,48.298,21.984,54.567
2024-09-16 18:07:37+00:00,31.485,56.18,24.462,57.28
2024-09-16 18:07:35+00:00,27.121,56.726,25.575,58.567
2024-09-16 18:07:33+00:00,52.064,161.4,26.108,160.901
2024-09-16 18:07:31+00:00,22.586,54.564,26.217,54.441
2024-09-16 18:07:29+00:00,21.646,20.54,22.012,30.562
2024-09-16 18:07:27+00:00,181.737,221.593,30.123,221.293
2024-09-16 18:07:25+00:00,64.249,26.945,32.064,63.368
2024-09-16 18:07:23+00:00,85.777,57.717,31.411,62.852
2024-09-16 18:07:21+00:00,93.829,159.71,25.59,159.695
2024-09-16 18:07:19+00:00,23.942,241.273,21.712,242.333
2024-09-16 18:07:17+00:00,31.156,23.451,26.067,38.293
2024-09-16 18:07:15+00:00,51.247,44.265,28.569,105.526
2024-09-16 18:07:13+00:00,30.221,24.397,28.059,32.353
2024-09-16 18:07:11+00:00,21.636,42.683,21.544,42.131
2024-09-16 18:07:09+00:00,27.03,40.257,21.064,40.443
2024-09-16 18:07:07+00:00,25.638,61.741,21.56,61.222
2024-09-16 18:07:05+00:00,25.472,30.933,21.44,30.201
2024-09-16 18:07:03+00:00,26.12,24.593,25.082,28.157
2024-09-16 18:07:01+00:00,30.722,41.206,419.285,41.225
2024-09-16 18:06:59+00:00,25.501,52.674,21.52,55.009
2024-09-16 18:06:57+00:00,25.44,46.565,21.136,45.293
2024-09-16 18:06:55+00:00,25.392,45.652,24.961,46.864
2024-09-16 18:06:53+00:00,22.212,22.486,25.437,28.776
2024-09-16 18:06:51+00:00,25.978,53.168,25.602,54.585
2024-09-16 18:06:49+00:00,25.139,59.148,21.166,59.376
2024-09-16 18:06:47+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:06:45+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:06:43+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:06:41+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:06:39+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:06:37+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:06:35+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:06:33+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:06:31+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:06:29+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:06:27+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:06:25+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:06:23+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:06:21+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:06:19+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:06:17+00:00,36.042,56.871,34.996,56.828
2024-09-16 18:06:15+00:00,24.323,49.45,30.401,48.574
2024-09-16 18:06:13+00:00,74.526,66.567,34.391,75.76
2024-09-16 18:06:11+00:00,21.462,43.732,23.279,44.681
2024-09-16 18:06:09+00:00,36.746,43.078,21.109,39.933
2024-09-16 18:06:07+00:00,25.015,23.741,26.098,27.296
2024-09-16 18:06:05+00:00,25.91,50.559,20.976,50.47
2024-09-16 18:06:03+00:00,44.214,26.429,24.494,32.367
2024-09-16 18:06:01+00:00,30.567,58.937,24.379,63.119
2024-09-16 18:05:59+00:00,27.005,21.512,30.646,31.424
2024-09-16 18:05:57+00:00,29.921,48.362,26.075,48.336
2024-09-16 18:05:55+00:00,25.108,31.587,21.339,32.616
2024-09-16 18:05:53+00:00,31.23,58.209,25.223,58.632
2024-09-16 18:05:51+00:00,24.122,40.622,31.327,41.272
2024-09-16 18:05:49+00:00,21.173,42.303,22.336,43.985
2024-09-16 18:05:47+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:05:45+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:05:43+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:05:41+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:05:39+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:05:37+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:05:35+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:05:33+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:05:31+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:05:29+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:05:27+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:05:25+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:05:23+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:05:21+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:05:18+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:05:16+00:00,41.088,34.646,30.398,33.847
2024-09-16 18:05:14+00:00,25.977,30.499,22.168,30.4
2024-09-16 18:05:12+00:00,33.942,52.392,31.298,53.88
2024-09-16 18:05:10+00:00,25.357,58.95,21.424,58.855
2024-09-16 18:05:08+00:00,25.03,51.66,33.311,50.769
2024-09-16 18:05:06+00:00,30.143,32.164,24.127,32.163
2024-09-16 18:05:04+00:00,240.009,62.561,34.111,68.267
2024-09-16 18:05:02+00:00,31.418,55.292,25.243,55.425
2024-09-16 18:05:00+00:00,21.786,52.776,21.015,63.493
2024-09-16 18:04:58+00:00,31.556,45.411,26.047,44.465
2024-09-16 18:04:56+00:00,21.568,57.015,21.666,56.329
2024-09-16 18:04:54+00:00,29.275,53.841,30.048,55.66
2024-09-16 18:04:52+00:00,23.613,53.941,25.992,63.634
2024-09-16 18:04:50+00:00,68.033,71.61,142.796,69.979
2024-09-16 18:04:48+00:00,23.067,59.301,22.1,56.779
2024-09-16 18:04:46+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:04:44+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:04:42+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:04:40+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:04:38+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:04:36+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:04:34+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:04:32+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:04:30+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:04:28+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:04:26+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:04:24+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:04:22+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:04:20+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:04:18+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:04:16+00:00,26.024,19.644,20.953,21.042
2024-09-16 18:04:14+00:00,22.033,39.188,21.904,41.58
2024-09-16 18:04:12+00:00,30.29,22.89,20.98,32.845
2024-09-16 18:04:10+00:00,27.858,29.044,25.897,29.607
2024-09-16 18:04:08+00:00,25.876,25.493,31.946,24.235
2024-09-16 18:04:06+00:00,24.175,26.371,30.951,26.33
2024-09-16 18:04:04+00:00,32.143,37.056,36.85,36.959
2024-09-16 18:04:02+00:00,28.006,26.109,31.043,31.025
2024-09-16 18:04:00+00:00,33.416,24.655,41.534,40.735
2024-09-16 18:03:58+00:00,26.465,29.83,29.503,30.228
2024-09-16 18:03:56+00:00,23.02,31.007,21.916,30.983
2024-09-16 18:03:54+00:00,25.377,22.074,22.387,26.027
2024-09-16 18:03:52+00:00,23.1,20.635,32.132,27.265
2024-09-16 18:03:50+00:00,27.175,23.406,22.987,28.074
2024-09-16 18:03:48+00:00,21.881,36.353,20.957,34.784
2024-09-16 18:03:46+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:03:44+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:03:42+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:03:40+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:03:38+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:03:36+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:03:34+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:03:32+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:03:30+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:03:28+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:03:26+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:03:24+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:03:22+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:03:20+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:03:18+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:03:16+00:00,31.028,38.837,23.254,47.58
